car_full_id,X,Y
1605_2018_Skoda_Octavia,6.6159124,-4.6735234
1606_2019_Skoda_Octavia,5.675177,-9.14795
1607_2020_Skoda_Octavia,5.6751757,-9.147953
1608_2011_Skoda_Octavia RS,1.7367169,-9.079211
1609_2014_Skoda_Octavia RS,7.508901,-7.6245914
1610_2014_Skoda_Rapid,-2.49719,-8.758519
1611_2015_Skoda_Rapid,-2.497471,-8.758626
1612_2016_Skoda_Rapid,-2.497121,-8.758594
1613_2017_Skoda_Rapid,-2.4975135,-8.758617
1614_2018_Skoda_Rapid,-2.4975019,-8.758599
1615_2019_Skoda_Rapid,-2.4975011,-8.758597
1616_2020_Skoda_Rapid,-2.5997312,-8.70024
1617_2010_Skoda_Roomster,-14.609347,2.7287674
1618_2011_Skoda_Roomster,-14.609335,2.7286656
1619_2012_Skoda_Roomster,-14.609347,2.728795
1620_2013_Skoda_Roomster,-14.609346,2.7287462
1621_2014_Skoda_Roomster,-14.609345,2.7287455
1622_2010_Skoda_Superb,13.149813,-10.957673
1623_2010_Skoda_Superb,12.517829,-9.802758
1624_2011_Skoda_Superb,13.150153,-10.957145
1625_2011_Skoda_Superb,12.517762,-9.802852
1626_2012_Skoda_Superb,13.150144,-10.957148
1627_2012_Skoda_Superb,12.517848,-9.802758
1628_2013_Skoda_Superb,13.027796,-11.035011
1629_2013_Skoda_Superb,12.459773,-9.820189
1630_2014_Skoda_Superb,13.027797,-11.035009
1631_2014_Skoda_Superb,12.459633,-9.820746
1632_2015_Skoda_Superb,15.780701,-10.111741
1633_2016_Skoda_Superb,15.780546,-10.112077
1634_2016_Skoda_Superb,15.238381,-9.875038
1635_2017_Skoda_Superb,15.78071,-10.111748
1636_2017_Skoda_Superb,15.238385,-9.875035
1637_2018_Skoda_Superb,15.780827,-10.1118555
1638_2018_Skoda_Superb,15.238381,-9.875036
1639_2019_Skoda_Superb,15.529384,-9.578204
1640_2010_Skoda_Yeti,-13.976641,5.279548
1641_2011_Skoda_Yeti,-13.976544,5.2794914
1642_2012_Skoda_Yeti,-13.976501,5.2794676
1643_2013_Skoda_Yeti,-13.950899,5.2673874
1644_2014_Skoda_Yeti,-13.950928,5.267372
1645_2015_Skoda_Yeti,-13.950929,5.2673726
1646_2016_Skoda_Yeti,-13.950929,5.2673736
1647_2017_Skoda_Yeti,-13.95093,5.2673726
1648_2016_smart_Forfour,-22.852531,-2.7940109
1649_2013_smart_Fortwo,-24.595926,-3.6320705
1650_2014_smart_Fortwo,-24.594702,-3.6452267
1651_2016_smart_Fortwo,-24.594704,-3.6452262
1652_2017_smart_Fortwo,-24.594696,-3.6452339
1653_2018_smart_Fortwo,-24.594704,-3.6452255
1654_2010_Subaru_Forester,-5.912683,8.349911
1655_2011_Subaru_Forester,-0.9619576,1.640617
1656_2012_Subaru_Forester,-5.0304513,8.709506
1657_2013_Subaru_Forester,-5.0304503,8.709504
1658_2014_Subaru_Forester,-5.0304503,8.709505
1659_2015_Subaru_Forester,-5.030385,8.709541
1660_2016_Subaru_Forester,-4.8604927,8.699276
1661_2017_Subaru_Forester,-4.8604937,8.699278
1662_2018_Subaru_Forester,-4.6025805,8.6991205
1663_2019_Subaru_Forester,-4.6025815,8.69912
1664_2010_Subaru_Impreza,-6.3231306,-3.3159616
1665_2010_Subaru_Impreza WRX STi,6.913023,-6.8144283
1666_2012_Subaru_Impreza WRX STi,6.913022,-6.814428
1667_2011_Subaru_Legacy,7.596521,-13.182616
1668_2018_Subaru_Legacy,11.4364395,-10.206774
1669_2010_Subaru_Outback,4.2051105,0.81101847
1670_2011_Subaru_Outback,4.20511,0.81094337
1671_2015_Subaru_Outback,3.5821073,2.7075672
1672_2017_Subaru_Outback,3.6273932,2.6972723
1673_2018_Subaru_Outback,3.6273947,2.6972697
1674_2019_Subaru_Outback,4.490066,2.9211502
1675_2012_Subaru_XV,-7.0297775,-1.0111849
1676_2013_Subaru_XV,-7.029795,-1.0111791
1677_2017_Suzuki_Alto,-23.554312,-2.5078819
1678_2010_Suzuki_Grand Vitara,-19.65629,2.8838332
1679_2010_Suzuki_Grand Vitara,-8.014835,6.6633015
1680_2011_Suzuki_Grand Vitara,-8.014837,6.663307
1681_2012_Suzuki_Grand Vitara,-19.656279,2.8838284
1682_2012_Suzuki_Grand Vitara,-8.014835,6.6633015
1683_2013_Suzuki_Grand Vitara,-8.014835,6.6633005
1684_2014_Suzuki_Grand Vitara,-8.014835,6.6633005
1685_2015_Suzuki_Grand Vitara,-8.014787,6.663259
1686_2017_Suzuki_Hustler,-24.066162,-2.028524
1687_2012_Suzuki_Jimny,-20.99581,-2.3713012
1688_2014_Suzuki_Jimny,-20.99581,-2.3712993
1689_2017_Suzuki_Jimny,-20.99581,-2.371299
1690_2019_Suzuki_Jimny,-21.043633,-2.305005
1691_2020_Suzuki_Jimny,-21.043653,-2.3050592
1692_2011_Suzuki_Palette,-24.169706,-1.9215997
1693_2014_Suzuki_Solio,-20.877794,-2.2998543
1694_2017_Suzuki_Spacia,-24.169413,-1.9208308
1695_2010_Suzuki_Splash,-21.088722,-2.9206486
1696_2011_Suzuki_Splash,-21.088724,-2.9206455
1697_2014_Suzuki_Splash,-20.6092,-3.0930204
1698_2011_Suzuki_Swift,-19.041018,-4.4771943
1699_2013_Suzuki_Swift,-19.041048,-4.4772725
1700_2010_Suzuki_SX4,-16.721678,2.7394054
1701_2010_Suzuki_SX4,-4.9315214,-4.88531
1702_2011_Suzuki_SX4,-16.72168,2.7394047
1703_2012_Suzuki_SX4,-16.72157,2.7394447
1704_2013_Suzuki_SX4,-12.124614,3.0763578
1705_2014_Suzuki_SX4,-12.124615,3.0763583
1706_2018_Suzuki_SX4,-12.056754,2.9658759
1707_2019_Suzuki_SX4,-12.056753,2.9658787
1708_2015_Suzuki_Vitara,-16.393057,3.138325
1709_2016_Suzuki_Vitara,-16.393055,3.1383235
1710_2017_Suzuki_Vitara,-16.393053,3.1383252
1711_2019_Suzuki_Vitara,-16.390629,3.1604016
1712_2020_Suzuki_Vitara,-16.390585,3.1603982
1713_2019_Tesla_Model 3,7.683174,-7.337099
1714_2015_Tesla_Model S,15.452194,-0.5432182
1715_2016_Tesla_Model S,15.40814,-0.5274124
1716_2020_Tesla_Model S,15.4079075,-0.5270572
1717_2016_Tesla_Model X,10.342595,6.125024
1718_2011_Toyota_4Runner,4.425527,7.448218
1719_2012_Toyota_Alphard,1.6153094,16.706438
1720_2013_Toyota_Alphard,1.6153376,16.706306
1721_2016_Toyota_Alphard,1.6539954,16.73915
1722_2013_Toyota_Aqua,-16.987942,-5.182838
1723_2016_Toyota_Aqua,-15.187239,-4.79212
1724_2011_Toyota_Auris,-12.183095,-10.57438
1725_2013_Toyota_Auris,-10.778842,-12.806924
1726_2014_Toyota_Auris,-10.778848,-12.806922
1727_2010_Toyota_Avensis,5.704364,-9.1071615
1728_2012_Toyota_Avensis,5.699427,-9.131802
1729_2017_Toyota_Avensis,12.48844,-11.831744
1730_2010_Toyota_bB,-20.550001,-2.9142172
1731_2017_Toyota_C-HR,-10.118813,-1.3287405
1732_2018_Toyota_C-HR,-10.118813,-1.3287402
1733_2010_Toyota_Camry,11.849564,-10.940705
1734_2011_Toyota_Camry,11.5829315,-11.165628
1735_2012_Toyota_Camry,11.582883,-11.1656065
1736_2013_Toyota_Camry,11.58215,-11.1657
1737_2014_Toyota_Camry,13.518774,-10.376115
1738_2015_Toyota_Camry,13.518772,-10.376118
1739_2016_Toyota_Camry,13.518791,-10.376064
1740_2017_Toyota_Camry,13.524046,-10.25104
1741_2018_Toyota_Camry,13.524054,-10.251046
1742_2019_Toyota_Camry,16.34188,-8.752472
1743_2020_Toyota_Camry,16.377235,-8.506906
1744_2010_Toyota_Corolla,-0.55752456,-5.5268087
1745_2011_Toyota_Corolla,-0.5575248,-5.526809
1746_2012_Toyota_Corolla,-3.4749804,-14.321652
1747_2013_Toyota_Corolla,-3.47498,-14.321656
1748_2014_Toyota_Corolla,-3.4749804,-14.321651
1749_2015_Toyota_Corolla,-3.203713,-13.441888
1750_2016_Toyota_Corolla,-3.203709,-13.441899
1751_2017_Toyota_Corolla,-3.2036648,-13.441621
1752_2017_Toyota_Corolla,-3.2037086,-13.441899
1753_2018_Toyota_Corolla,3.0190017,-8.339596
1754_2019_Toyota_Corolla,3.0182393,-8.339851
1755_2010_Toyota_Corolla Rumion,-15.422124,3.6175025
1756_2010_Toyota_Crown,12.704994,-7.3520746
1757_2013_Toyota_Crown,12.745806,-6.7382355
1758_2016_Toyota_Crown,12.745872,-6.7381444
1759_2012_Toyota_FJ Cruiser,-2.5302966,12.477418
1760_2017_Toyota_Fortuner,-1.468332,16.292074
1761_2018_Toyota_Fortuner,-1.468781,16.292156
1762_2019_Toyota_Fortuner,-1.4683278,16.292057
1763_2012_Toyota_GT86,-11.739704,-15.795823
1764_2015_Toyota_Harrier,-1.897032,7.290937
1765_2011_Toyota_Highlander,5.0755177,6.5604725
1766_2012_Toyota_Highlander,5.075524,6.5604925
1767_2013_Toyota_Highlander,5.090695,4.35429
1768_2014_Toyota_Highlander,5.0906935,4.3542905
1769_2016_Toyota_Highlander,6.5729017,6.669058
1770_2017_Toyota_Highlander,6.572907,6.6690593
1771_2018_Toyota_Highlander,6.5729003,6.669058
1772_2019_Toyota_Highlander,10.106428,8.843306
1773_2020_Toyota_Highlander,10.106414,8.843109
1774_2011_Toyota_Hilux,15.817247,12.0420885
1775_2012_Toyota_Hilux,15.817244,12.04207
1776_2014_Toyota_Hilux,15.817241,12.042071
1777_2015_Toyota_Hilux,15.916485,12.95002
1778_2016_Toyota_Hilux,15.916509,12.950019
1779_2017_Toyota_Hilux,15.917635,12.949694
1780_2019_Toyota_Hilux,15.917645,12.9497
1781_2020_Toyota_Hilux,15.838124,12.921554
1782_2011_Toyota_ISis,2.748721,-2.0780678
1783_2010_Toyota_Land Cruiser,5.0325685,15.12592
1784_2011_Toyota_Land Cruiser,5.03299,15.125843
1785_2012_Toyota_Land Cruiser,5.818412,15.373034
1786_2013_Toyota_Land Cruiser,5.818412,15.373033
1787_2014_Toyota_Land Cruiser,5.8184133,15.373034
1788_2015_Toyota_Land Cruiser,5.845782,15.356311
1789_2016_Toyota_Land Cruiser,5.8457828,15.356312
1790_2017_Toyota_Land Cruiser,5.845782,15.356311
1791_2018_Toyota_Land Cruiser,5.8457804,15.356316
1792_2019_Toyota_Land Cruiser,5.845804,15.356305
1793_2020_Toyota_Land Cruiser,5.8458023,15.356306
1794_2010_Toyota_Land Cruiser Prado,-1.466456,16.6314
1795_2011_Toyota_Land Cruiser Prado,-1.4664538,16.631395
1796_2012_Toyota_Land Cruiser Prado,-1.4664559,16.631397
1797_2013_Toyota_Land Cruiser Prado,-1.1263157,16.981834
1798_2014_Toyota_Land Cruiser Prado,-1.1263127,16.981836
1799_2015_Toyota_Land Cruiser Prado,-1.1260659,16.98177
1800_2016_Toyota_Land Cruiser Prado,-1.1260695,16.981764
1801_2017_Toyota_Land Cruiser Prado,4.979726,15.9723
1802_2018_Toyota_Land Cruiser Prado,4.9797387,15.972293
1803_2019_Toyota_Land Cruiser Prado,4.979738,15.972293
1804_2020_Toyota_Land Cruiser Prado,-0.9288174,16.371092
1805_2017_Toyota_Noah,-4.3688025,14.769461
1806_2016_Toyota_Passo,-21.900251,-2.9950128
1807_2017_Toyota_Passo,-21.90025,-2.996797
1808_2010_Toyota_Prius,-4.1626577,-5.762055
1809_2011_Toyota_Prius,-3.9257421,-5.8465056
1810_2012_Toyota_Prius,-3.9257455,-5.8465056
1811_2013_Toyota_Prius,-3.9257412,-5.846506
1812_2014_Toyota_Prius,-3.925697,-5.8464775
1813_2012_Toyota_Prius Alpha,2.041069,-2.741916
1814_2015_Toyota_Prius Alpha,2.1000981,-2.740238
1815_2016_Toyota_Probox,-8.060976,-10.685431
1816_2011_Toyota_Ractis,-16.986828,-2.8200378
1817_2014_Toyota_Ractis,-16.98688,-2.8199556
1818_2011_Toyota_Sequoia,10.064263,14.98535
1819_2017_Toyota_Sienta,-14.387545,3.2783227
1820_2015_Toyota_Spade,-20.05754,2.351312
1821_2019_Toyota_Tacoma,15.912035,13.100512
1822_2017_Toyota_Tank,-20.843102,-2.3918183
1823_2010_Toyota_Tundra,12.157707,17.269657
1824_2011_Toyota_Tundra,12.157714,17.269667
1825_2012_Toyota_Tundra,12.157709,17.269657
1826_2017_Toyota_Tundra,12.13859,17.290913
1827_2019_Toyota_Tundra,12.138591,17.290913
1828_2010_Toyota_Venza,3.7611144,1.7706776
1829_2014_Toyota_Venza,3.9670842,1.7052029
1830_2010_Toyota_Verso,-6.4531326,-0.9114029
1831_2011_Toyota_Verso,-6.4531326,-0.91140366
1832_2013_Toyota_Verso,-6.36078,-0.9734018
1833_2010_Toyota_Voxy,-4.3688545,14.738314
1834_2014_Toyota_Voxy,-4.3303137,14.784287
1835_2018_Toyota_Voxy,-4.3245506,14.784814
1836_2010_Toyota_Wish,2.6714067,-2.3413532
1837_2013_Toyota_Wish,2.665748,-2.345708
1838_2013_Toyota_Yaris,-14.093182,-4.11634
1839_2012_Volvo_C30,-12.075456,-13.4762945
1840_2010_Volvo_S40,-3.6182773,-6.625476
1841_2011_Volvo_S40,-3.6184177,-6.625754
1842_2012_Volvo_S40,-3.6184208,-6.6257544
1843_2010_Volvo_S60,4.681653,-7.5452905
1844_2011_Volvo_S60,4.6815796,-7.545238
1845_2012_Volvo_S60,4.6816573,-7.5452895
1846_2013_Volvo_S60,5.0421205,-7.6016593
1847_2014_Volvo_S60,5.04212,-7.6016626
1848_2015_Volvo_S60,5.041997,-7.601779
1849_2019_Volvo_S60,8.098482,-11.257173
1850_2010_Volvo_S80,13.117771,-5.8529115
1851_2011_Volvo_S80,13.117779,-5.852911
1852_2012_Volvo_S80,13.117772,-5.8529105
1853_2013_Volvo_S80,14.147858,-8.171804
1854_2014_Volvo_S80,14.147862,-8.171806
1855_2015_Volvo_S80,14.147963,-8.171666
1856_2017_Volvo_S90,17.027485,-3.2511868
1857_2019_Volvo_S90,17.026896,-3.2510757
1858_2020_Volvo_S90,17.056648,-3.3008516
1859_2014_Volvo_V40,-8.668516,-13.94611
1860_2010_Volvo_V50,-1.8110608,-6.000911
1861_2011_Volvo_V50,-1.8108957,-6.0010247
1862_2011_Volvo_V60,7.0837817,-6.8472376
1863_2018_Volvo_V60 Cross Country,8.524441,-5.4540086
1864_2017_Volvo_V90,17.236647,-4.54874
1865_2017_Volvo_V90 Cross Country,18.248075,-5.296388
1866_2018_Volvo_V90 Cross Country,18.248173,-5.296482
1867_2019_Volvo_V90 Cross Country,18.248072,-5.296391
1868_2018_Volvo_XC40,-6.3761115,1.3320588
1869_2019_Volvo_XC40,-6.3761106,1.3320587
1870_2020_Volvo_XC40,-6.37611,1.3320577
1871_2010_Volvo_XC60,-3.3838181,10.533747
1872_2011_Volvo_XC60,-3.383735,10.533446
1873_2012_Volvo_XC60,-3.3836994,10.533432
1874_2013_Volvo_XC60,-3.284461,10.605473
1875_2014_Volvo_XC60,-3.2844658,10.605469
1876_2015_Volvo_XC60,-3.2844179,10.605301
1877_2016_Volvo_XC60,-3.284466,10.605468
1878_2017_Volvo_XC60,1.7543044,8.320051
1879_2018_Volvo_XC60,1.7543037,8.320051
1880_2019_Volvo_XC60,1.7544607,8.320001
1881_2020_Volvo_XC60,1.7544603,8.320001
1882_2010_Volvo_XC70,3.9439175,1.590056
1883_2011_Volvo_XC70,3.9439187,1.590054
1884_2012_Volvo_XC70,3.9439173,1.5900568
1885_2013_Volvo_XC70,3.9579275,1.6010723
1886_2014_Volvo_XC70,3.9579282,1.6010716
1887_2015_Volvo_XC70,3.9580193,1.6012765
1888_2016_Volvo_XC70,3.958033,1.6012944
1889_2010_Volvo_XC90,4.8162007,7.366399
1890_2011_Volvo_XC90,4.816218,7.3664956
1891_2012_Volvo_XC90,4.816245,7.3664007
1892_2013_Volvo_XC90,4.8162246,7.3664155
1893_2014_Volvo_XC90,8.752654,8.824884
1894_2015_Volvo_XC90,8.752651,8.824876
1895_2016_Volvo_XC90,8.752666,8.824782
1896_2017_Volvo_XC90,8.752652,8.824808
1897_2018_Volvo_XC90,8.752646,8.824553
1898_2019_Volvo_XC90,9.919141,8.658882
1899_2020_Volvo_XC90,9.919052,8.659141
1900_2011_VOLKSWAGEN_Amarok,13.764666,12.979419
1901_2012_VOLKSWAGEN_Amarok,13.764669,12.979422
1902_2013_VOLKSWAGEN_Amarok,13.764655,12.979424
1903_2014_VOLKSWAGEN_Amarok,13.764658,12.979439
1904_2015_VOLKSWAGEN_Amarok,13.764655,12.979437
1905_2016_VOLKSWAGEN_Amarok,14.432241,13.4685545
1906_2018_VOLKSWAGEN_Amarok,14.4322195,13.468575
1907_2013_VOLKSWAGEN_Beetle,-11.703019,-11.829946
1908_2014_VOLKSWAGEN_Beetle,-11.703021,-11.829946
1909_2011_VOLKSWAGEN_Caddy,-0.36531374,15.312073
1910_2012_VOLKSWAGEN_Caddy,-0.36512423,15.311837
1911_2013_VOLKSWAGEN_Caddy,-0.36531475,15.312073
1912_2014_VOLKSWAGEN_Caddy,-0.36531222,15.312073
1913_2015_VOLKSWAGEN_Caddy,-11.30764,9.48155
1914_2016_VOLKSWAGEN_Caddy,-11.307639,9.481549
1915_2017_VOLKSWAGEN_Caddy,-11.307638,9.481551
1916_2018_VOLKSWAGEN_Caddy,-11.307619,9.481554
1917_2019_VOLKSWAGEN_Caddy,-11.30762,9.481555
1918_2020_VOLKSWAGEN_Caddy,-4.862342,10.011486
1919_2011_VOLKSWAGEN_Caravelle,15.196665,15.009244
1920_2012_VOLKSWAGEN_Caravelle,15.196661,15.009246
1921_2013_VOLKSWAGEN_Caravelle,15.19665,15.009225
1922_2014_VOLKSWAGEN_Caravelle,15.196655,15.009225
1923_2015_VOLKSWAGEN_Caravelle,0.23218371,19.101633
1924_2016_VOLKSWAGEN_Caravelle,0.2321808,19.10163
1925_2017_VOLKSWAGEN_Caravelle,0.2320218,19.101692
1926_2018_VOLKSWAGEN_Caravelle,0.2320235,19.101696
1927_2019_VOLKSWAGEN_Caravelle,15.13343,14.817282
1928_2020_VOLKSWAGEN_Caravelle,15.133117,14.817319
1929_2010_VOLKSWAGEN_Golf,-13.335142,-11.012475
1930_2010_VOLKSWAGEN_Golf,-13.335401,-11.012519
1931_2011_VOLKSWAGEN_Golf,-13.335141,-11.012475
1932_2011_VOLKSWAGEN_Golf,-13.335487,-11.012607
1933_2012_VOLKSWAGEN_Golf,-12.519451,-12.9208555
1934_2012_VOLKSWAGEN_Golf,-12.508454,-12.961856
1935_2013_VOLKSWAGEN_Golf,-12.519456,-12.920932
1936_2013_VOLKSWAGEN_Golf,-12.50843,-12.961822
1937_2014_VOLKSWAGEN_Golf,-12.519457,-12.920932
1938_2015_VOLKSWAGEN_Golf,-12.519458,-12.920932
1939_2016_VOLKSWAGEN_Golf,-12.519457,-12.920933
1940_2017_VOLKSWAGEN_Golf,-12.227269,-11.806191
1941_2017_VOLKSWAGEN_Golf,-0.26699808,-3.5301347
1942_2018_VOLKSWAGEN_Golf,-12.227277,-11.806143
1943_2018_VOLKSWAGEN_Golf,-0.26694307,-3.5306404
1944_2015_VOLKSWAGEN_Golf GTI,-9.544283,-17.054703
1945_2017_VOLKSWAGEN_Golf GTI,-9.502866,-17.072834
1946_2010_VOLKSWAGEN_Golf Plus,-15.673316,3.5184023
1947_2011_VOLKSWAGEN_Golf Plus,-15.673316,3.5184033
1948_2012_VOLKSWAGEN_Golf Plus,-15.67349,3.5184176
1949_2013_VOLKSWAGEN_Golf Plus,-15.673479,3.5184143
1950_2012_VOLKSWAGEN_Golf R,-9.596584,-17.239685
1951_2014_VOLKSWAGEN_Golf R,-9.524208,-17.24762
1952_2010_VOLKSWAGEN_Jetta,3.7751715,-6.0613265
1953_2011_VOLKSWAGEN_Jetta,3.7751052,-6.061565
1954_2012_VOLKSWAGEN_Jetta,3.775755,-6.061945
1955_2013_VOLKSWAGEN_Jetta,3.7751052,-6.0616117
1956_2014_VOLKSWAGEN_Jetta,4.212906,-6.3188796
1957_2015_VOLKSWAGEN_Jetta,4.2129383,-6.3188696
1958_2016_VOLKSWAGEN_Jetta,4.21294,-6.318878
1959_2017_VOLKSWAGEN_Jetta,4.212942,-6.318878
1960_2018_VOLKSWAGEN_Jetta,5.855091,-9.54669
1961_2020_VOLKSWAGEN_Jetta,5.8553514,-9.547109
1962_2010_VOLKSWAGEN_Multivan,0.20516117,19.071505
1963_2011_VOLKSWAGEN_Multivan,0.20516805,19.071507
1964_2012_VOLKSWAGEN_Multivan,0.20516269,19.071507
1965_2013_VOLKSWAGEN_Multivan,0.20516285,19.071507
1966_2014_VOLKSWAGEN_Multivan,0.2051665,19.071508
1967_2015_VOLKSWAGEN_Multivan,15.1985855,14.988615
1968_2016_VOLKSWAGEN_Multivan,15.1985855,14.988616
1969_2017_VOLKSWAGEN_Multivan,15.198587,14.988609
1970_2018_VOLKSWAGEN_Multivan,15.198585,14.988615
1971_2020_VOLKSWAGEN_Multivan,15.133125,14.817351
1972_2010_VOLKSWAGEN_Passat,9.508157,-13.935257
1973_2010_VOLKSWAGEN_Passat,9.045039,-13.639674
1974_2011_VOLKSWAGEN_Passat,6.8783298,-2.5925064
1975_2011_VOLKSWAGEN_Passat,9.079705,-13.522984
1976_2012_VOLKSWAGEN_Passat,6.8776574,-2.592087
1977_2012_VOLKSWAGEN_Passat,9.0796385,-13.523088
1978_2013_VOLKSWAGEN_Passat,9.079705,-13.522982
1979_2014_VOLKSWAGEN_Passat,9.236172,-11.960051
1980_2014_VOLKSWAGEN_Passat,9.1439905,-13.401366
1981_2016_VOLKSWAGEN_Passat,9.236095,-11.959974
1982_2016_VOLKSWAGEN_Passat,9.143537,-13.401057
1983_2017_VOLKSWAGEN_Passat,9.2360935,-11.959972
1984_2017_VOLKSWAGEN_Passat,9.14354,-13.401058
1985_2018_VOLKSWAGEN_Passat,9.236092,-11.959967
1986_2018_VOLKSWAGEN_Passat,9.143543,-13.401055
1987_2019_VOLKSWAGEN_Passat,9.486099,-12.827284
1988_2020_VOLKSWAGEN_Passat,9.486103,-12.827271
1989_2010_VOLKSWAGEN_Passat CC,9.963324,-11.115375
1990_2011_VOLKSWAGEN_Passat CC,9.963328,-11.115377
1991_2012_VOLKSWAGEN_Passat CC,10.025204,-10.967442
1992_2013_VOLKSWAGEN_Passat CC,10.025204,-10.967448
1993_2014_VOLKSWAGEN_Passat CC,10.025202,-10.967445
1994_2010_VOLKSWAGEN_Polo,-17.02501,-4.7139564
1995_2010_VOLKSWAGEN_Polo,-3.0858798,-13.856031
1996_2011_VOLKSWAGEN_Polo,-17.025013,-4.71396
1997_2011_VOLKSWAGEN_Polo,-3.085465,-13.8566
1998_2012_VOLKSWAGEN_Polo,-17.025011,-4.713957
1999_2012_VOLKSWAGEN_Polo,-3.0858796,-13.856031
2000_2013_VOLKSWAGEN_Polo,-17.025064,-4.7140956
2001_2013_VOLKSWAGEN_Polo,-3.0859244,-13.856036
2002_2014_VOLKSWAGEN_Polo,-3.7208118,-13.63242
2003_2015_VOLKSWAGEN_Polo,-3.7208118,-13.632421
2004_2016_VOLKSWAGEN_Polo,-3.7202938,-13.6322365
2005_2017_VOLKSWAGEN_Polo,-3.7207446,-13.632128
2006_2018_VOLKSWAGEN_Polo,-3.7207558,-13.632064
2007_2019_VOLKSWAGEN_Polo,-3.720759,-13.631983
2008_2020_VOLKSWAGEN_Polo,-2.6908817,-8.837484
2009_2020_VOLKSWAGEN_Polo,-3.7207341,-13.632053
2010_2010_VOLKSWAGEN_Scirocco,-12.238423,-14.378088
2011_2012_VOLKSWAGEN_Scirocco,-12.238416,-14.378151
2012_2018_VOLKSWAGEN_T-Roc,-15.81547,4.135056
2013_2018_VOLKSWAGEN_Teramont,10.270046,10.443436
2014_2010_VOLKSWAGEN_Tiguan,-7.524708,2.8948152
2015_2011_VOLKSWAGEN_Tiguan,-7.6885176,3.2385938
2016_2012_VOLKSWAGEN_Tiguan,-7.6884866,3.2386124
2017_2013_VOLKSWAGEN_Tiguan,-7.688487,3.2386131
2018_2014_VOLKSWAGEN_Tiguan,-7.6884956,3.2386107
2019_2015_VOLKSWAGEN_Tiguan,-7.6885138,3.2385902
2020_2016_VOLKSWAGEN_Tiguan,-2.0226169,7.3744564
2021_2017_VOLKSWAGEN_Tiguan,-2.0222175,7.3746467
2022_2018_VOLKSWAGEN_Tiguan,-2.0222185,7.3746467
2023_2019_VOLKSWAGEN_Tiguan,-2.022218,7.374647
2024_2020_VOLKSWAGEN_Tiguan,-7.5558376,6.519655
2025_2010_VOLKSWAGEN_Touareg,3.773677,5.166523
2026_2011_VOLKSWAGEN_Touareg,3.7737167,5.166542
2027_2012_VOLKSWAGEN_Touareg,3.77372,5.166544
2028_2013_VOLKSWAGEN_Touareg,3.7736437,5.166498
2029_2014_VOLKSWAGEN_Touareg,3.8481803,5.1883116
2030_2015_VOLKSWAGEN_Touareg,3.8481822,5.188313
2031_2016_VOLKSWAGEN_Touareg,3.8481796,5.1883116
2032_2017_VOLKSWAGEN_Touareg,3.8481793,5.1883116
2033_2018_VOLKSWAGEN_Touareg,7.757344,5.932942
2034_2019_VOLKSWAGEN_Touareg,7.7573447,5.9329424
2035_2020_VOLKSWAGEN_Touareg,7.757328,5.9329424
2036_2010_VOLKSWAGEN_Touran,-7.855153,2.6706285
2037_2011_VOLKSWAGEN_Touran,-7.8550854,2.6705632
2038_2012_VOLKSWAGEN_Touran,-7.855153,2.670628
2039_2013_VOLKSWAGEN_Touran,-7.855086,2.6705635
2040_2014_VOLKSWAGEN_Touran,-7.855086,2.6705632
2041_2015_VOLKSWAGEN_Touran,-6.53347,5.7507086
2042_2016_VOLKSWAGEN_Touran,-6.5334697,5.750707
2043_2017_VOLKSWAGEN_Touran,-6.533371,5.7507024
2044_2011_VOLKSWAGEN_Transporter,15.179534,14.841673
2045_2013_VOLKSWAGEN_Transporter,15.196665,15.009244
2046_2019_VOLKSWAGEN_Transporter,0.23632033,19.067846
